time_s,tau_control_x,tau_control_y,tau_control_z,tau_aero_x,tau_aero_y,tau_aero_z,tau_total_x,tau_total_y,tau_total_z
501,-5.19006086832348e-08,-5.89269364037758e-07,6.2089865732962e-07,-3.16637388382959e-07,2.11189244429326e-07,-2.46338619629318e-07,-3.68537997066194e-07,-3.78080119608431e-07,3.74560037700302e-07
502,-4.24329796929735e-08,-5.79809365265287e-07,6.11277638695423e-07,-3.16366783171363e-07,2.1153632347561e-07,-2.46479803919469e-07,-3.58799762864337e-07,-3.68273041789677e-07,3.64797834775954e-07
503,-3.31817779506119e-08,-5.70564867566693e-07,6.0187169483672e-07,-3.16095450744484e-07,2.11882677861523e-07,-2.4662026269763e-07,-3.49277228695096e-07,-3.5868218970517e-07,3.5525143213909e-07
504,-2.41427689516462e-08,-5.61531634792738e-07,5.92676590277899e-07,-3.15823392920073e-07,2.1222830889475e-07,-2.46759997441507e-07,-3.39966161871719e-07,-3.49303325897988e-07,3.45916592836392e-07
505,-1.53117850712908e-08,-5.52705503544172e-07,5.83688162791012e-07,-3.1555061153679e-07,2.12573217851448e-07,-2.46899009614759e-07,-3.30862396608081e-07,-3.40132285692724e-07,3.36789153176253e-07
506,-6.68472556447948e-09,-5.44082383171731e-07,5.74902323395772e-07,-3.15277108452336e-07,2.12917405974868e-07,-2.47037300665453e-07,-3.21961834016816e-07,-3.31164977196863e-07,3.27865022730319e-07
507,1.74244343413523e-09,-5.35658255776139e-07,5.66315056359555e-07,-3.15002885545599e-07,2.13260874476639e-07,-2.47174872027638e-07,-3.13260442111464e-07,-3.223973812995e-07,3.19140184331917e-07
508,9.9736889101817e-09,-5.27429176208105e-07,5.57922419197398e-07,-3.14727944717856e-07,2.13603624537429e-07,-2.47311725122185e-07,-3.04754255807674e-07,-3.13825551670676e-07,3.10610694075213e-07
509,1.80129109695696e-08,-5.19391272068329e-07,5.49720542672002e-07,-3.14452288616267e-07,2.13945657791497e-07,-2.47447861920986e-07,-2.96439377646697e-07,-3.05445614276832e-07,3.02272680751016e-07
510,2.58639450484351e-08,-5.11540740461301e-07,5.41705627422877e-07,-3.14175917729484e-07,2.1428697438472e-07,-2.47583282684178e-07,-2.88311972681049e-07,-2.97253766076581e-07,2.94122344738699e-07
511,3.35305407418803e-08,-5.03873836425692e-07,5.3387392997635e-07,-3.13898834752487e-07,2.1462757589241e-07,-2.47717989360293e-07,-2.80368294010607e-07,-2.89246260533282e-07,2.86155940616056e-07
512,4.10163286107014e-08,-4.96386900595641e-07,5.26221790573464e-07,-3.13621041695607e-07,2.14967463358952e-07,-2.478519833157e-07,-2.72604713084906e-07,-2.81419437236689e-07,2.78369807257764e-07
513,4.83248793098613e-08,-4.89076337496996e-07,5.18745613722299e-07,-3.13342540587378e-07,2.15306637803506e-07,-2.47985265906016e-07,-2.65017661277517e-07,-2.73769699693491e-07,2.70760347816284e-07
514,5.54597096480162e-08,-4.81938611667573e-07,5.11441864405124e-07,-3.13063333470584e-07,2.15645100221773e-07,-2.4811783847597e-07,-2.57603623822568e-07,-2.66293511445801e-07,2.63324025929154e-07
515,6.24242825875151e-08,-4.74970247657152e-07,5.04307068078395e-07,-3.12783422403086e-07,2.15982851586447e-07,-2.48249702359979e-07,-2.50359139815571e-07,-2.58987396070706e-07,2.56057365718416e-07
516,6.92220072444007e-08,-4.6816783002748e-07,4.97337810672755e-07,-3.12502810180687e-07,2.16319893339759e-07,-2.48380859451463e-07,-2.43280802936286e-07,-2.51847936687721e-07,2.48956951221292e-07
517,7.58562388884082e-08,-4.61528003352267e-07,4.90530738593038e-07,-3.12221497447994e-07,2.16656225425522e-07,-2.48511309927835e-07,-2.36365258559586e-07,-2.44871777926745e-07,2.42019428665203e-07
518,8.23302789429665e-08,-4.55047472217191e-07,4.83882558718265e-07,-3.11939487032474e-07,2.16991849239231e-07,-2.48641055661911e-07,-2.29609208089507e-07,-2.38055622977961e-07,2.35241503056354e-07
519,8.86473749851972e-08,-4.48723001219896e-07,4.77390038401645e-07,-3.11656781055845e-07,2.17326765662883e-07,-2.48770097948932e-07,-2.23009406070648e-07,-2.31396235557012e-07,2.28619940452713e-07
520,9.48107207459155e-08,-4.42551414969989e-07,4.71050005470577e-07,-3.11373381655641e-07,2.17660975555451e-07,-2.48898438074055e-07,-2.16562660909726e-07,-2.24890439414539e-07,2.22151567396522e-07
521,1.00823456109629e-07,-4.36529598089045e-07,4.64859348226645e-07,-3.11089290986312e-07,2.17994479753526e-07,-2.49026077313159e-07,-2.10265834876682e-07,-2.18535118335519e-07,2.15833270913487e-07
522,1.0668866711454e-07,-4.30654495210605e-07,4.58815015445626e-07,-3.10804511219271e-07,2.18327279071275e-07,-2.49153016932825e-07,-2.04115844104731e-07,-2.1232721613933e-07,2.09661998512801e-07
523,1.1240938758748e-07,-4.24923101464449e-07,4.52914006178441e-07,-3.10519045256957e-07,2.18659374800987e-07,-2.49279258762059e-07,-1.98109657669477e-07,-2.06263726663463e-07,2.03634747416381e-07
524,1.17988551328537e-07,-4.19332465476202e-07,4.47153370064422e-07,-3.10232893883371e-07,2.18990766719718e-07,-2.49404802913567e-07,-1.92244342554834e-07,-2.00341698756484e-07,1.97748567150855e-07
525,1.23429011892967e-07,-4.13879701340644e-07,4.41530221627288e-07,-3.09946060058598e-07,2.19321456064864e-07,-2.49529651198973e-07,-1.86517048165632e-07,-1.94558245275779e-07,1.92000570428315e-07
526,1.28733580053933e-07,-4.08561972347842e-07,4.36041725012959e-07,-3.09658546038188e-07,2.19651443563218e-07,-2.49653804854655e-07,-1.80924965984255e-07,-1.88910528784624e-07,1.86387920158304e-07
527,1.33905023997982e-07,-4.0337649083248e-07,4.30685093838641e-07,-3.09370354088036e-07,2.19980729925446e-07,-2.49777265109691e-07,-1.75465330090055e-07,-1.83395760907033e-07,1.8090782872895e-07
528,1.38946069325032e-07,-3.98320518173852e-07,4.25457591192826e-07,-3.09081486485511e-07,2.20309315846796e-07,-2.499000331867e-07,-1.70135417160479e-07,-1.78011202327056e-07,1.75557558006126e-07
529,1.43859399048382e-07,-3.93391364795868e-07,4.20356529635293e-07,-3.08791945520513e-07,2.2063720200776e-07,-2.50022110302645e-07,-1.64932546472131e-07,-1.72754162788108e-07,1.70334419332648e-07
530,1.48647653594707e-07,-3.88586390167048e-07,4.15379271197106e-07,-3.08501733493184e-07,2.20964389072389e-07,-2.5014349766694e-07,-1.59854079898477e-07,-1.67622001094659e-07,1.65235773530166e-07
531,1.5331343080406e-07,-3.8390300280053e-07,4.10523227380616e-07,-3.08210853427776e-07,2.21290878192822e-07,-2.50264197055762e-07,-1.54897422623716e-07,-1.62612124607707e-07,1.60259030324855e-07
532,1.5785928592987e-07,-3.79338660254059e-07,4.05785859159462e-07,-3.07919306227439e-07,2.21616668999228e-07,-2.50384208523606e-07,-1.50060020297569e-07,-1.57721991254831e-07,1.55401650635856e-07
533,1.62287731638944e-07,-3.7489086913e-07,4.01164676978567e-07,-3.0762709494131e-07,2.21941762612387e-07,-2.50503533834039e-07,-1.45339363302366e-07,-1.52949106517612e-07,1.50661143144528e-07
534,1.66601238011467e-07,-3.70557185075326e-07,3.96657240754141e-07,-3.07334221918613e-07,2.22266159635564e-07,-2.50622174172311e-07,-1.40732983907147e-07,-1.48291025439762e-07,1.4603506658183e-07
535,1.70802232540998e-07,-3.66335212781626e-07,3.92261159873681e-07,-3.07040689523549e-07,2.22589860658581e-07,-2.50740130719705e-07,-1.3623845698255e-07,-1.43745352123045e-07,1.41521029153976e-07
536,1.74893100380753e-07,-3.622225967556e-07,3.87974083234314e-07,-3.06746500129037e-07,2.22912866258171e-07,-2.50857404651682e-07,-1.31853399748284e-07,-1.39309730497429e-07,1.37116678582631e-07
537,1.78876136471539e-07,-3.58217021379066e-07,3.83793696704858e-07,-3.06451656134204e-07,2.2323517699459e-07,-2.50973997141455e-07,-1.27575519662665e-07,-1.34981844384476e-07,1.32819699563403e-07
538,1.82753568554551e-07,-3.54316223213287e-07,3.79717737811972e-07,-3.06156160664012e-07,2.23556793916599e-07,-2.51089909929851e-07,-1.23402592109462e-07,-1.30759429296688e-07,1.28627827882121e-07
539,1.86527591247505e-07,-3.50517978655866e-07,3.75743984310155e-07,-3.05860014735222e-07,2.23877716543348e-07,-2.51205143035226e-07,-1.19332423487717e-07,-1.26640262112518e-07,1.2453884127493e-07
540,1.90200366171354e-07,-3.46820103846544e-07,3.71870254086961e-07,-3.05563221489058e-07,2.2419794590356e-07,-2.51319698190467e-07,-1.15362855317704e-07,-1.22622157942984e-07,1.20550555896494e-07
541,1.93774021950282e-07,-3.43220454667198e-07,3.68094405163004e-07,-3.05265783368525e-07,2.24517482509934e-07,-2.51433576551711e-07,-1.11491761418243e-07,-1.18702972157264e-07,1.16660828611293e-07
542,1.97250654211709e-07,-3.39716926741841e-07,3.64414335691955e-07,-3.04967702825153e-07,2.24836326865941e-07,-2.5154677927178e-07,-1.07717048613444e-07,-1.148805998759e-07,1.12867556420175e-07
543,2.00632325586289e-07,-3.36307455436625e-07,3.60827983960544e-07,-3.04668982319438e-07,2.25154479466094e-07,-2.51659307500515e-07,-1.04036656733149e-07,-1.11152975970531e-07,1.09168676460028e-07
544,2.03921065707909e-07,-3.32990015859837e-07,3.57333328388559e-07,-3.04369624318788e-07,2.25471940794398e-07,-2.51771162383057e-07,-1.00448558610878e-07,-1.07518075065438e-07,1.05562166005502e-07
545,2.07118871213692e-07,-3.297626228619e-07,3.53928387528846e-07,-3.04069631300592e-07,2.25788711326537e-07,-2.51882345062323e-07,-9.69507600868992e-08,-1.03973911535363e-07,1.02046042466523e-07
546,2.10227705743994e-07,-3.26623331035377e-07,3.5061122006731e-07,-3.03769006448659e-07,2.26104792040154e-07,-2.51992857251346e-07,-9.35413007046643e-08,-1.00518538995222e-07,9.86183628159645e-08
547,2.13249499942405e-07,-3.23570234714964e-07,3.47379924822913e-07,-3.03467750858981e-07,2.26420182368489e-07,-2.52102698937615e-07,-9.02182509165759e-08,-9.71500523464758e-08,9.52772258852984e-08
548,2.1618615145575e-07,-3.20601467977498e-07,3.44232640747676e-07,-3.03165867734482e-07,2.26734883270456e-07,-2.52211871828048e-07,-8.6979716278732e-08,-9.38665847070421e-08,9.20207689196275e-08
549,2.19039526004068e-07,-3.17715201838572e-07,3.41167543948891e-07,-3.02863359586424e-07,2.27048895185291e-07,-2.52320377052558e-07,-8.38238335823557e-08,-9.06663066532811e-08,8.88471668963334e-08
550,2.2181142935391e-07,-3.14909629945112e-07,3.38182830918985e-07,-3.02560228938266e-07,2.27362218545947e-07,-2.52428215740931e-07,-8.07487995843554e-08,-8.75474113991651e-08,8.57546151780546e-08
551,2.24503587939461e-07,-3.12182986487059e-07,3.35276737084117e-07,-3.02256478337287e-07,2.27674853773151e-07,-2.52535389022745e-07,-7.7752890397826e-08,-8.45081327139082e-08,8.27413480613722e-08
552,2.27117699392932e-07,-3.09533539412458e-07,3.3244753194151e-07,-3.01952110334859e-07,2.27986801279972e-07,-2.52641898023839e-07,-7.48344109419275e-08,-8.15467381324853e-08,7.98056339176711e-08
553,2.29655436397215e-07,-3.06959588643196e-07,3.29693517316881e-07,-3.01647128181007e-07,2.2829806199136e-07,-2.52747744444184e-07,-7.19916917837923e-08,-7.86615266518353e-08,7.6945772872697e-08
554,2.32118446685885e-07,-3.04459466075001e-07,3.27013027364448e-07,-3.0134153305132e-07,2.28608635279193e-07,-2.52852928256899e-07,-6.92230863654353e-08,-7.58508307958079e-08,7.4160099107549e-08
555,2.34508353043199e-07,-3.02031535577445e-07,3.24404428566921e-07,-3.01035328206939e-07,2.28918522058031e-07,-2.52957451158734e-07,-6.65269751637395e-08,-7.31130135194139e-08,7.14469774081864e-08
556,2.36826753304096e-07,-2.9967419299394e-07,3.21866119735509e-07,-3.00728516219923e-07,2.29227722721463e-07,-2.53061314269437e-07,-6.3901762915827e-08,-7.04464702724764e-08,6.88048054660715e-08
557,2.39075220354196e-07,-2.97385866141738e-07,3.19396532009918e-07,-3.00421099667807e-07,2.29536237658331e-07,-2.53164518707414e-07,-6.13458793136108e-08,-6.78496284834075e-08,6.62320133025037e-08
558,2.41255302129801e-07,-2.95165014811937e-07,3.16994128858349e-07,-3.00113081133157e-07,2.29844067252362e-07,-2.53267065589338e-07,-5.88577790033562e-08,-6.53209475595753e-08,6.37270632690105e-08
559,2.43368521617895e-07,-2.93010130769474e-07,3.146574060775e-07,-2.9980446320481e-07,2.3015121188306e-07,-2.53368956031157e-07,-5.64359415869146e-08,-6.28589188864132e-08,6.12884500463426e-08
560,2.45416376856144e-07,-2.90919737753127e-07,3.12384891792567e-07,-2.99495248475622e-07,2.30457671923977e-07,-2.53470191146192e-07,-5.40788716194775e-08,-6.04620658291498e-08,5.8914700646375e-08
561,2.47400340932897e-07,-2.88892391475518e-07,3.10175146457241e-07,-2.99185440231221e-07,2.30763448265615e-07,-2.53570772623319e-07,-5.1785099298324e-08,-5.8128943209903e-08,5.6604373833922e-08
562,2.49321861987182e-07,-2.86926679623109e-07,3.08026762853709e-07,-2.98875039703785e-07,2.31068540231471e-07,-2.53670700422262e-07,-4.95531777166034e-08,-5.58581393916385e-08,5.4356062431447e-08
563,2.51182362504119e-07,-2.85021216116153e-07,3.05938359857747e-07,-2.98564050189591e-07,2.31372948703388e-07,-2.53769976229677e-07,-4.73816876854724e-08,-5.36482674127645e-08,5.21683836280705e-08
564,2.52983197647983e-07,-2.83174628837445e-07,3.03908567614874e-07,-2.98252474310979e-07,2.3167667404115e-07,-2.53868601159531e-07,-4.52692766629961e-08,-5.14979547962953e-08,5.00399664553428e-08
565,2.54725666598995e-07,-2.81385576279506e-07,3.01936046120305e-07,-2.97940314703117e-07,2.31979716597951e-07,-2.53966576325678e-07,-4.32146481041218e-08,-4.94058596815553e-08,4.79694697946267e-08
566,2.56411049605815e-07,-2.79652742861471e-07,3.0001948161615e-07,-2.97627574003443e-07,2.32282076725014e-07,-2.54063902841412e-07,-4.12165243976274e-08,-4.73706661364568e-08,4.5955578774738e-08
567,2.58040608618152e-07,-2.77974838595034e-07,2.98157586254619e-07,-2.97314254852423e-07,2.32583754772488e-07,-2.5416058182032e-07,-3.92736462342712e-08,-4.53910838225467e-08,4.39970044342988e-08
568,2.59615587286764e-07,-2.76350599084446e-07,2.96349098098019e-07,-2.97000360571739e-07,2.32884751612887e-07,-2.54256614951307e-07,-3.73847732849752e-08,-4.34658474715581e-08,4.20924831467118e-08
569,2.6113721096346e-07,-2.74778785526512e-07,2.94592781118756e-07,-2.9668589244628e-07,2.33185066544324e-07,-2.54352002194743e-07,-3.55486814828197e-08,-4.15937189821882e-08,4.02407789240132e-08
570,2.626066867011e-07,-2.73258184710599e-07,2.92887425199335e-07,-2.96370853803586e-07,2.33484700435616e-07,-2.5444674523902e-07,-3.3764167102486e-08,-3.97734842749823e-08,3.84406799603152e-08
571,2.64025203253591e-07,-2.71787609018626e-07,2.91231846132359e-07,-2.96055247293973e-07,2.33783653630539e-07,-2.5454084519676e-07,-3.20300440403818e-08,-3.80039553880864e-08,3.66910009355986e-08
572,2.65393931075892e-07,-2.70365896425072e-07,2.8962488562053e-07,-2.95739075569704e-07,2.340819264708e-07,-2.54634303179857e-07,-3.03451444938119e-08,-3.62839699542722e-08,3.4990582440673e-08
573,2.66714022324012e-07,-2.68991910496972e-07,2.88065411276647e-07,-2.95422341285918e-07,2.34379519296724e-07,-2.54727120300239e-07,-2.87083189619066e-08,-3.46123912002487e-08,3.33382909764082e-08
574,2.67986610855007e-07,-2.67664540393919e-07,2.8655231662361e-07,-2.95105047100448e-07,2.34676432447089e-07,-2.54819297669703e-07,-2.71184362454405e-08,-3.29881079468301e-08,3.17330189539069e-08
575,2.69212812226987e-07,-2.66382700868061e-07,2.85084521094415e-07,-2.94787196346988e-07,2.3497266678728e-07,-2.54910836976404e-07,-2.55743841200012e-08,-3.14100340807809e-08,3.01736841180111e-08
576,2.70393723699109e-07,-2.65145332264105e-07,2.83660970032158e-07,-2.94468790341587e-07,2.35268221597104e-07,-2.55001738178895e-07,-2.40750666424781e-08,-2.98771106670005e-08,2.8659231853263e-08
577,2.71530423867392e-07,-2.63951397173069e-07,2.82280631048237e-07,-2.94149832424389e-07,2.35563097739862e-07,-2.55092002966093e-07,-2.2619408556997e-08,-2.83882994332067e-08,2.7188628082144e-08
578,2.72623936926654e-07,-2.62799862933181e-07,2.80942474103676e-07,-2.93830325268025e-07,2.35857295553997e-07,-2.55181632454502e-07,-2.12063883413703e-08,-2.69425673791835e-08,2.57608416491745e-08
579,2.73675230983738e-07,-2.6168971624209e-07,2.79645487479007e-07,-2.93510271554388e-07,2.36150815375699e-07,-2.55270627762214e-07,-1.98350405706499e-08,-2.55389008663917e-08,2.43748597167934e-08
580,2.74685259543789e-07,-2.60619964812978e-07,2.78388680751547e-07,-2.93189673967186e-07,2.36443657542621e-07,-2.553589900089e-07,-1.85044144233973e-08,-2.41763072703569e-08,2.30296907426468e-08
581,2.75654963220037e-07,-2.59589636798288e-07,2.77171084216969e-07,-2.92868535189482e-07,2.36735822392624e-07,-2.55446720314156e-07,-1.72135719694451e-08,-2.28538144056642e-08,2.1724363902813e-08
582,2.76585269733805e-07,-2.58597780789737e-07,2.75991748889304e-07,-2.92546857904706e-07,2.37027310264547e-07,-2.55533819798349e-07,-1.59615881709015e-08,-2.15704705251897e-08,2.04579290909546e-08
583,2.77477093914499e-07,-2.57643465818302e-07,2.74849746500939e-07,-2.92224645462086e-07,2.37318122030109e-07,-2.55620290159036e-07,-1.47475515475868e-08,-2.03253437881929e-08,1.92294563419025e-08
584,2.78331337699617e-07,-2.56725781354231e-07,2.73744169502617e-07,-2.91901899213224e-07,2.37608256966044e-07,-2.55706131364574e-07,-1.35705615136071e-08,-1.91175243881868e-08,1.80380381380434e-08
585,2.79148890134742e-07,-2.55843837307038e-07,2.72674131063439e-07,-2.91578622509206e-07,2.37897715945561e-07,-2.5579134511413e-07,-1.24297323744639e-08,-1.79461213614765e-08,1.68827859493095e-08
586,2.79930627373547e-07,-2.54996764025503e-07,2.71638765070862e-07,-2.91254818034526e-07,2.3818649931083e-07,-2.55875932530648e-07,-1.13241906609784e-08,-1.68102647146734e-08,1.57628325402141e-08
587,2.80677412677792e-07,-2.54183712297674e-07,2.70637226130698e-07,-2.90930488473149e-07,2.38474607404148e-07,-2.55959894736983e-07,-1.02530757953566e-08,-1.57091048935261e-08,1.46773313937157e-08
588,2.81390096417325e-07,-2.53403853350866e-07,2.69668689567118e-07,-2.90605636511291e-07,2.38762040570157e-07,-2.56043232858299e-07,-9.21554009396517e-09,-1.46418127807092e-08,1.36254567088192e-08
589,2.82069516070083e-07,-2.52656378851659e-07,2.68732351422648e-07,-2.90280264834316e-07,2.39048799153318e-07,-2.56125948019361e-07,-8.21074876423347e-09,-1.36075796983404e-08,1.26064034032869e-08
590,2.82716496222088e-07,-2.51940500905901e-07,2.6782742845817e-07,-2.89954376786406e-07,2.39334884033832e-07,-2.56208041921694e-07,-7.23788056431785e-09,-1.26056168720691e-08,1.16193865364761e-08
591,2.83331848630213e-07,-2.51255451986029e-07,2.66953158074217e-07,-2.89627973736074e-07,2.39620294488496e-07,-2.56289514539336e-07,-6.29612510586051e-09,-1.16351574975339e-08,1.06636435348808e-08
592,2.83916360696001e-07,-2.50600472184872e-07,2.6610878424182e-07,-2.89301059029515e-07,2.39905031402476e-07,-2.56370367577795e-07,-5.38469833351362e-09,-1.06954407823964e-08,9.73841666402518e-09
593,2.84470753925611e-07,-2.49974801186085e-07,2.65293548344535e-07,-2.8897363536099e-07,2.40189095131517e-07,-2.56450602172322e-07,-4.50288143537905e-09,-9.78570605456806e-09,8.8429461722134e-09
594,2.84995727340864e-07,-2.49377694987255e-07,2.64506708132739e-07,-2.88645705425517e-07,2.40472486032792e-07,-2.5653021945937e-07,-3.64997808465298e-09,-8.90520895446317e-09,7.97648867336903e-09
595,2.85491971395041e-07,-2.48808425938467e-07,2.63747537948293e-07,-2.88317271915838e-07,2.40755204465475e-07,-2.56609220575971e-07,-2.82530052079665e-09,-8.05322147299115e-09,7.13831737232226e-09
596,2.85960167972881e-07,-2.482662827423e-07,2.63015328724539e-07,-2.87988337524244e-07,2.4103725079222e-07,-2.56687606661322e-07,-2.02816955136249e-09,-7.22903195007956e-09,6.32772206321679e-09
597,2.86400990390585e-07,-2.47750570453831e-07,2.62309387986303e-07,-2.87658904940582e-07,2.41318625377492e-07,-2.56765378855018e-07,-1.25791454999649e-09,-6.43194507633911e-09,5.54400913128489e-09
598,2.86815103395812e-07,-2.47260610480633e-07,2.61629039849891e-07,-2.87328977504096e-07,2.4159932912701e-07,-2.56842538873952e-07,-5.13874108284288e-10,-5.66128135362286e-09,4.78650097593923e-09
599,2.87203163167679e-07,-2.46795740582776e-07,2.60973625023094e-07,-2.86998556598955e-07,2.41879361333488e-07,-2.56919086707989e-07,2.04606568724385e-10,-4.91637924928832e-09,4.0545383151054e-09
600,2.87565817316765e-07,-2.46355314872825e-07,2.60342500805183e-07,-2.86667645562024e-07,2.42158722906978e-07,-2.5699502407612e-07,8.98171754741664e-10,-4.19659196584681e-09,3.34747672906359e-09
601,2.87903704885108e-07,-2.45938703815843e-07,2.59735041086912e-07,-2.86336247077346e-07,2.42437414222237e-07,-2.57070352122862e-07,1.56745780776235e-09,-3.50128959360536e-09,2.66468896405024e-09
602,2.88217456346205e-07,-2.45545294229387e-07,2.59150636350518e-07,-2.8600436382704e-07,2.42715435656141e-07,-2.57145071993507e-07,2.21309251916466e-09,-2.82985857324648e-09,2.00556435701137e-09
603,2.88507693605011e-07,-2.45174489283513e-07,2.58588693669719e-07,-2.85671998490889e-07,2.42992787587319e-07,-2.57219184833735e-07,2.8356951141218e-09,-2.1817016961945e-09,1.36950883598465e-09
604,2.88775029997944e-07,-2.44825708500772e-07,2.58048636709717e-07,-2.85339153748921e-07,2.43269470398284e-07,-2.57292691791897e-07,3.43587624902256e-09,-1.55623810248806e-09,7.55944917819933e-10
605,2.89020070292877e-07,-2.44498387756212e-07,2.57529905727194e-07,-2.85005832921798e-07,2.43545485014031e-07,-2.57365594591543e-07,4.014237371079e-09,-9.52902742181767e-10,1.64311135650888e-10
606,2.89243410749437e-07,-2.44191978953343e-07,2.57031957210542e-07,-2.84672037397695e-07,2.43820830739287e-07,-2.57437893231884e-07,4.57137335174186e-09,-3.71148214056374e-10,-4.05936021341594e-10
607,2.8944561960799e-07,-2.43905933467724e-07,2.56554245716721e-07,-2.84337770495651e-07,2.44095508507996e-07,-2.57509589441895e-07,5.10784911233918e-09,1.89575040272443e-10,-9.55343725173994e-10
608,2.89627206490218e-07,-2.43639696364261e-07,2.56096217900783e-07,-2.84003034893929e-07,2.44369518721194e-07,-2.57580684381687e-07,5.62417159628934e-09,7.29822356933037e-10,-1.48446648090352e-09
609,2.89788667909456e-07,-2.43392725135636e-07,2.55657333023351e-07,-2.83667833267878e-07,2.44642861782468e-07,-2.57651179212102e-07,6.12083464157808e-09,1.25013664683137e-09,-1.9938461887504e-09
610,2.89930495205204e-07,-2.43164490445013e-07,2.55237063712372e-07,-2.83332168290943e-07,2.44915538099983e-07,-2.57721075096398e-07,6.59832691426114e-09,1.75104765497057e-09,-2.48401138402562e-09
611,2.90053174543122e-07,-2.42954476126038e-07,2.54834895963122e-07,-2.82996042632616e-07,2.45187548084735e-07,-2.57790373198402e-07,7.05713191050661e-09,2.23307195869705e-09,-2.95547723528e-09
612,2.90157186915033e-07,-2.42762179182843e-07,2.54450329138204e-07,-2.82659459595684e-07,2.45458892695138e-07,-2.57859075257988e-07,7.4977273193492e-09,2.69671351229525e-09,-3.40874611978359e-09
613,2.90243008138923e-07,-2.42587109790042e-07,2.54082875967548e-07,-2.82322420569856e-07,2.45729571261967e-07,-2.57927181292239e-07,7.92058756906701e-09,3.14246147192414e-09,-3.84430532469035e-09
614,2.90311108858937e-07,-2.42428791292734e-07,2.53732062548413e-07,-2.81984928853329e-07,2.45999584750738e-07,-2.57994693044235e-07,8.32618000560819e-09,3.57079345800473e-09,-4.26263049582114e-09
615,2.90361954545387e-07,-2.42286760206498e-07,2.53397428345385e-07,-2.81646987102722e-07,2.46268933585984e-07,-2.58061611682534e-07,8.71496744266434e-09,3.98217337948511e-09,-4.66418333714915e-09
616,2.90396005494742e-07,-2.42160566217402e-07,2.53078526190375e-07,-2.81308597972327e-07,2.4653761819632e-07,-2.58127938377646e-07,9.08740752241546e-09,4.37705197891888e-09,-5.0494121872713e-09
617,2.90413716829638e-07,-2.42049772181991e-07,2.52774922282624e-07,-2.80969764113196e-07,2.46805639013653e-07,-2.58193674301191e-07,9.44395271644222e-09,4.75586683166119e-09,-5.41875201856673e-09
618,2.9041553849887e-07,-2.419539541273e-07,2.52486196188701e-07,-2.80630488173251e-07,2.47072996473234e-07,-2.58258820625979e-07,9.78505032561871e-09,5.11904234593461e-09,-5.77262443727803e-09
619,2.90401915277395e-07,-2.41872701250842e-07,2.52211940842501e-07,-2.80290772797189e-07,2.4733969101357e-07,-2.58323378525913e-07,1.01111424802062e-08,5.46698976272775e-09,-6.11143768341135e-09
620,2.90373286766335e-07,-2.41805615920618e-07,2.51951762545247e-07,-2.79950621255172e-07,2.47605723623624e-07,-2.58387349750354e-07,1.04226655111634e-08,5.80010770300667e-09,-6.43558720510726e-09
621,2.90330087401246e-07,-2.41752313662667e-07,2.5170528095101e-07,-2.79610034928929e-07,2.47871093655853e-07,-2.58450734328185e-07,1.07200524723178e-08,6.11877999318586e-09,-6.7454533771752e-09
622,2.90272733880601e-07,-2.41712411269548e-07,2.51472116074955e-07,-2.79269017082326e-07,2.48135802107803e-07,-2.58513534012391e-07,1.10037167982746e-08,6.42339083825492e-09,-7.04141793743597e-09
623,2.9020158617714e-07,-2.41685508330529e-07,2.5125186906047e-07,-2.78927570351082e-07,2.48399849442817e-07,-2.5857574999044e-07,1.12740158260576e-08,6.71434111228799e-09,-7.32388092997095e-09
624,2.90116988397096e-07,-2.41671211323226e-07,2.51044148088765e-07,-2.78585697366735e-07,2.48663236127973e-07,-2.58637383450898e-07,1.15312910303608e-08,6.99202480474755e-09,-7.59323536213275e-09
625,2.90019282091466e-07,-2.4166913746809e-07,2.50848572236533e-07,-2.78243400756148e-07,2.48925962634125e-07,-2.58698435583288e-07,1.1775881335318e-08,7.25682516603465e-09,-7.84986334675442e-09
626,2.8990880625602e-07,-2.41678914728407e-07,2.50664771475941e-07,-2.77900683142964e-07,2.49188029437146e-07,-2.58758907579405e-07,1.20081231130554e-08,7.5091147087391e-09,-8.09413610346405e-09
627,2.8978589733129e-07,-2.41700181810296e-07,2.50492386674637e-07,-2.77557547766013e-07,2.49449437564877e-07,-2.58818801204088e-07,1.22283495652774e-08,7.74925575458152e-09,-8.32641452945106e-09
628,2.89650889202583e-07,-2.41732588162709e-07,2.50331069595746e-07,-2.7721399599819e-07,2.49710186403899e-07,-2.58878116506022e-07,1.24368932043923e-08,7.97759824119016e-09,-8.54704691027617e-09
629,2.89504113199968e-07,-2.41775793977435e-07,2.50180482897872e-07,-2.76870031071121e-07,2.49970276990061e-07,-2.58936855252981e-07,1.26340821288474e-08,8.19448301262612e-09,-8.75637235510919e-09
630,2.89345898098286e-07,-2.41829470189095e-07,2.50040300135097e-07,-2.76525655590065e-07,2.50229709814246e-07,-2.58995018640641e-07,1.28202425082204e-08,8.40023962515094e-09,-8.95471850554394e-09
631,2.89176570117144e-07,-2.41893298475144e-07,2.49910205756983e-07,-2.7618087215708e-07,2.50488485372259e-07,-2.59052607866892e-07,1.29956979600635e-08,8.59518689711522e-09,-9.14240210990932e-09
